Geo Point;Geo Shape;ID;GEST;NUM;Localisati;ADR_S;dep;ARRO;MODELE;NB;TYPE_ENP;CLASSEE;COMPTEUR;OUV_HIVER;SDF;EN_SERVICE;COMM;ADR_APUR;ARR;code;CFA;NUM1;LET;TYPV;LIBV;CLE;num_ox;ARRO1;QUA;A_BOIRE
48.8480721872, 2.26468602918;"{""type"": ""Point"", ""coordinates"": [2.264686029176098, 48.84807218717243]}";997.0;EDP;69;;Place Jean Lorrain;75.0;75016;Wallace;1.0;Non;;Oui;Non;;;;pl Jean Lorrain;116.0;11.0;4910;1;;PL;JEAN LORRAIN;4910-1;prob;0.0;0.0;1
48.8657459036, 2.41011729743;"{""type"": ""Point"", ""coordinates"": [2.410117297427591, 48.865745903630504]}";1333.0;DEVE;;Square Séverine;7 rue Le Vau;75.0;75020;Borne-fontaine;3.0;Non;Non;Non;Non;Oui;Oui;;7 rue Le Vau;120.0;4.0;5633;7;;RUE;LE VAU;5633-7;prob;0.0;0.0;1
48.8420164643, 2.34809941115;"{""type"": ""Point"", ""coordinates"": [2.348099411149227, 48.84201646428726]}";173.0;DPA;25;Fontaine Lucien Herr;Place lucien herr;75.0;75005;Fontaine ornementale;1.0;Non;Non;Oui;Non;;Oui;;pl lucien herr;105.0;12.0;5840;1;;PL;LUCIEN HERR;5840-1;prob;0.0;0.0;0
48.8978746785, 2.32938682706;"{""type"": ""Point"", ""coordinates"": [2.329386827063185, 48.8978746785113]}";1198.0;DVD;18/134;;172 Boulevard Ney;75.0;75018;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;172 Boulevard Ney;118.0;14.0;6743;172;;BD;NEY;6743-172;prob;0.0;0.0;1
48.8584165392, 2.36305644951;"{""type"": ""Point"", ""coordinates"": [2.363056449509283, 48.85841653918981]}";55.0;DEVE;;Square Léopold-Achille;16 rue Payenne;75.0;75003;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;16 rue Payenne;103.0;4.0;7205;16;;RUE;PAYENNE;7205-16;prob;0.0;0.0;1
48.8999300423, 2.37057418486;"{""type"": ""Point"", ""coordinates"": [2.370574184855228, 48.89993004229356]}";1236.0;DEVE;;Mail de la Porte-d'Aubervilliers;Avenue de la Porte-d'Aubervilliers;75.0;75019;Borne-fontaine;2.0;Non;Non;Non;Non;Oui;Oui;;av de la Porte d Aubervilliers;119.0;4.0;7642;1;;AV;PORTE D AUBERVILLIERS;7642-1;prob;0.0;0.0;1
48.8386270288, 2.34141320419;"{""type"": ""Point"", ""coordinates"": [2.341413204186229, 48.838627028802314]}";183.0;DDEEES;;Marché Port Royal;76 ter boulevard de Port Royal;75.0;75005;Borne marché;1.0;Non;Non;;;;;;76 ter boulevard de Port Royal;105.0;13.0;7740;76;T;BD;PORT ROYAL;7740-76T;prob;0.0;0.0;0
48.8783975897, 2.33758355861;"{""type"": ""Point"", ""coordinates"": [2.337583558607367, 48.87839758967928]}";332.0;DPA;50;Fontaine Saint-Georges;Place Saint Georges;75.0;75009;Fontaine ornementale;1.0;Non;Non;Oui;Non;;Non;;pl Saint Georges;109.0;12.0;8616;1;;PL;SAINT GEORGES;8616-1;prob;0.0;0.0;0
48.8453890716, 2.35854444607;"{""type"": ""Point"", ""coordinates"": [2.358544446070642, 48.845389071572036]}";191.0;DVD;5/143;;Jardin des Plantes;75.0;75005;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;Jardin des Plantes;105.0;14.0;?;2;;#N/A;#N/A;?-2;prob;0.0;0.0;1
48.8693251117, 2.30986973431;"{""type"": ""Point"", ""coordinates"": [2.309869734308502, 48.86932511171074]}";305.0;DPA;43;Fontaine jardin Champs Elysées;Rond Point Bassin Nord Ouest;75.0;75008;Fontaine ornementale;1.0;Non;Oui;;Non;;Non;récupérée de la DEVE octobre 2013;Rond Point Bassin Nord Ouest;108.0;12.0;?;2;;#N/A;#N/A;?-2;prob;0.0;0.0;0
48.8689924468, 2.36704630364;"{""type"": ""Point"", ""coordinates"": [2.367046303644678, 48.86899244677635]}";351.0;DEVE;;Square Eugène-Varlin;3ème et 4ème écluse du canal St-Martin;75.0;75010;Borne-fontaine;1.0;Non;Non;Non;Oui;Oui;Oui;;3eme et 4eme ecluse du canal SAINT Martin;110.0;4.0;?;;;#N/A;#N/A;?-;prob;0.0;0.0;1
48.8741035936, 2.36349449525;"{""type"": ""Point"", ""coordinates"": [2.363494495250278, 48.87410359358227]}";352.0;DEVE;;Square des Recollets;5ème et 6ème écluse du canal St-Martin;75.0;75010;Borne-fontaine;2.0;Non;Non;Non;Oui;Oui;N;;5eme et 6eme ecluse du canal SAINT Martin;110.0;4.0;?;;;#N/A;#N/A;?-;prob;0.0;0.0;1
48.8837304175, 2.36850957663;"{""type"": ""Point"", ""coordinates"": [2.368509576627935, 48.8837304175332]}";396.0;DVD;10/131;;9 Place Stalingrad;75.0;75010;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;9 pl Stalingrad;110.0;14.0;?;9;;#N/A;#N/A;?-9;prob;0.0;0.0;1
48.8411090315, 2.39306739895;"{""type"": ""Point"", ""coordinates"": [2.393067398949418, 48.841109031451175]}";543.0;DPA;55;Fontaine de Reuilly;Placette reuilly;75.0;75012;Fontaine ornementale;1.0;Non;Non;Oui;Non;;Oui;;pltte reuilly;112.0;12.0;?;2;;#N/A;#N/A;?-2;prob;0.0;0.0;0
48.8238397554, 2.35313471669;"{""type"": ""Point"", ""coordinates"": [2.353134716692534, 48.82383975542734]}";643.0;DEVE;;Square Georges Hénocque;Place Georges Hénocque;75.0;75013;Salamandre;1.0;Non;Non;Non;Non;Oui;Oui;;pl Georges Henocque;113.0;9.0;?;2;;#N/A;#N/A;?-2;prob;0.0;0.0;1
48.8240731069, 2.33126450561;"{""type"": ""Point"", ""coordinates"": [2.331264505611012, 48.82407310689441]}";757.0;EDP;53;;115 rue de la Tombe Issoire;75.0;75014;Wallace;1.0;Non;;Oui;Non;;;;115 rue de la Tombe Issoire;114.0;11.0;?;118;;#N/A;#N/A;?-118;prob;0.0;0.0;1
48.8462009883, 2.3085569591;"{""type"": ""Point"", ""coordinates"": [2.308556959102462, 48.84620098831407]}";962.0;DVD;15/106;;Place de la République du Panama;75.0;75015;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;pl de la Republique du Panama;115.0;14.0;?;2;;#N/A;#N/A;?-2;prob;0.0;0.0;1
48.8705278837, 2.24698232248;"{""type"": ""Point"", ""coordinates"": [2.246982322484996, 48.870527883728855]}";983.0;DEVE;;Bois de Boulogne;Parc de Bagatelle;75.0;75016;Borne-fontaine;8.0;Non;Non;Non;Non;Oui;Oui;;Bois de Boulogne;116.0;4.0;?;2;;#N/A;#N/A;?-2;prob;0.0;0.0;1
48.8890762421, 2.29554314335;"{""type"": ""Point"", ""coordinates"": [2.295543143350206, 48.889076242075745]}";1058.0;DEVE;;Promenade Bernard Lafay;Promenade Bernard Lafay;75.0;75017;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;Promenade Bernard Lafay;117.0;4.0;?;2;;#N/A;#N/A;?-2;prob;0.0;0.0;1
48.8838298924, 2.37023103544;"{""type"": ""Point"", ""coordinates"": [2.37023103543909, 48.88382989241747]}";1256.0;DPA;77;Fontaine Jean Clos;Place Stalingrad;75.0;75019;Fontaine ornementale;1.0;Non;Non;Oui;Non;;Non;accessible;pl Stalingrad;119.0;12.0;?;2;;#N/A;#N/A;?-2;prob;0.0;0.0;0
48.8840362117, 2.36930607414;"{""type"": ""Point"", ""coordinates"": [2.369306074137053, 48.884036211671045]}";1257.0;DPA;78;Fontaine Stalingrad;Place Stalingrad;75.0;75019;Fontaine ornementale;1.0;Non;Non;Oui;Non;;Oui;;pl Stalingrad;119.0;12.0;?;2;;#N/A;#N/A;?-2;prob;0.0;0.0;0
48.8441331182, 2.44126368938;"{""type"": ""Point"", ""coordinates"": [2.441263689383586, 48.844133118177375]}";599.0;DVD;12/156;;Avenue de Nogent;75.0;75012;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;av de Nogent;112.0;14.0;R640;1;;AV;NOGENT;R640-1;prob;0.0;0.0;1
48.8932640835, 2.31224983789;"{""type"": ""Point"", ""coordinates"": [2.312249837890042, 48.89326408349109]}";2002.0;EDP;11 Bis;"BOULEVARD BERTHIER  "" Martin Luther King""";;75.0;75017;Fontaine pétillante;0.0;;;;;;;;;0.0;0.0;;;;;;;;0.0;0.0;1
48.8853910459, 2.38092973578;"{""type"": ""Point"", ""coordinates"": [2.380929735777778, 48.88539104587514]}";1248.0;EDP;89;;106 rue de Meaux;75.0;75019;Wallace;1.0;Non;;Oui;Non;;;;106 rue de Meaux;119.0;11.0;6236;106;;RUE;MEAUX;6236-106;;19.0;76.0;1
48.8526807781, 2.38187247698;"{""type"": ""Point"", ""coordinates"": [2.381872476984814, 48.852680778100215]}";436.0;DEVE;57;;34 rue Saint Bernard;75.0;75011;Fontaine ornementale;1.0;;;;;;;;34 rue Saint Bernard;111.0;12.0;8500;34;;RUE;SAINT BERNARD;8500-34;;11.0;44.0;0
48.8526777375, 2.38119339167;"{""type"": ""Point"", ""coordinates"": [2.381193391671537, 48.852677737468525]}";408.0;DEVE;;Jardin Louis Majorelle;27 rue Saint-Bernard;75.0;75011;Borne-fontaine;1.0;Non;Non;Non;Oui;Oui;Oui;;27 rue Saint Bernard;111.0;4.0;8500;27;;RUE;SAINT BERNARD;8500-27;;11.0;44.0;1
48.894729497, 2.38175202188;"{""type"": ""Point"", ""coordinates"": [2.381752021881271, 48.89472949696582]}";1282.0;DVD;19/130;;175 Avenue de Flandre;75.0;75019;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;175 Avenue de Flandre;119.0;14.0;3659;175;;AV;FLANDRE;3659-175;;19.0;74.0;1
48.8297615982, 2.38148514136;"{""type"": ""Point"", ""coordinates"": [2.381485141356531, 48.82976159815324]}";626.0;EDP;12;;Esplanade Pierre Vidal-Naquet;75.0;75013;Borne-fontaine;1.0;Non;;Oui;Non;;;;Esplanade Pierre Vidal Naquet;113.0;4.0;7474;2;;ESP;PIERRE VIDAL NAQUET;7474-2;numnr;13.0;50.0;1
48.8504454439, 2.38279689182;"{""type"": ""Point"", ""coordinates"": [2.382796891823504, 48.85044544388831]}";422.0;DEVE;;Square Antoine Béclère;215 Rue du Faubourg saint Antoine;75.0;75011;Modèle spécifique;2.0;Non;Non;Non;Non;Oui;Oui;;215 Rue du Faubourg saint Antoine;111.0;7.0;3514;215;;RUE;FAUBOURG SAINT ANTOINE;3514-215;;11.0;44.0;1
48.8554990368, 2.38354382747;"{""type"": ""Point"", ""coordinates"": [2.383543827465056, 48.85549903675911]}";469.0;DVD;11/109;;164 Boulevard Voltaire;75.0;75011;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;164 Boulevard Voltaire;111.0;14.0;9907;164;;BD;VOLTAIRE;9907-164;;11.0;43.0;1
48.8660001384, 2.38394560512;"{""type"": ""Point"", ""coordinates"": [2.383945605118289, 48.86600013844671]}";447.0;DDEEES;;Marché Père-Lachaise;123 Boulevard de Ménilmontant;75.0;75011;Borne marché;1.0;Non;Non;;;;;;123 Boulevard de Menilmontant;111.0;13.0;6267;123;;BD;MENILMONTANT;6267-123;;11.0;42.0;0
48.8669661702, 2.38355382528;"{""type"": ""Point"", ""coordinates"": [2.383553825277372, 48.866966170182174]}";1400.0;DVD;20/104;;148 Boulevard de Ménilmontant;75.0;75020;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;148 Boulevard de Menilmontant;120.0;14.0;6267;148;;BD;MENILMONTANT;6267-148;;20.0;79.0;1
48.8683815078, 2.38341147182;"{""type"": ""Point"", ""coordinates"": [2.383411471816435, 48.86838150784621]}";1339.0;DEVE;;Jardin Maronites-Pressoir;1 rue du Pressoir;75.0;75020;Modèle spécifique;1.0;Non;Non;Non;Non;Oui;Oui;;1 rue du Pressoir;120.0;7.0;7810;1;;RUE;PRESSOIR;7810-1;;20.0;77.0;1
48.859733081, 2.38439043428;"{""type"": ""Point"", ""coordinates"": [2.384390434281739, 48.85973308100159]}";402.0;DEVE;;Mail de la Roquette;143 rue de la Roquette;75.0;75011;Borne-fontaine;2.0;Non;Non;Non;Non;Oui;Oui;;143 rue de la Roquette;111.0;4.0;8358;143;;RUE;ROQUETTE;8358-143;;11.0;43.0;1
48.8713760396, 2.38664498245;"{""type"": ""Point"", ""coordinates"": [2.386644982454148, 48.871376039555855]}";1321.0;DEVE;;Square Alexandre-Luquet;4 rue du Transvaal;75.0;75020;Borne-fontaine;2.0;Non;Non;Non;Non;Oui;Oui;;4 rue du Transvaal;120.0;4.0;9418;4;;RUE;TRANSVAAL;9418-4;;20.0;77.0;1
48.8575345506, 2.3877211062;"{""type"": ""Point"", ""coordinates"": [2.387721106204019, 48.857534550617004]}";405.0;DEVE;;Square de la Folie-Regnault;20 rue de la Folie-Regnault;75.0;75011;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;20 rue de la Folie Regnault;111.0;4.0;3703;20;;RUE;FOLIE REGNAULT;3703-20;;11.0;43.0;1
48.868779943, 2.38788192319;"{""type"": ""Point"", ""coordinates"": [2.387881923192134, 48.86877994299206]}";1335.0;DEVE;;Square Notre-Dame de la Croix;8 rue d'Eupatoria;75.0;75020;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;8 rue d Eupatoria;120.0;4.0;3449;8;;RUE;EUPATORIA;3449-8;;20.0;77.0;1
48.8541246646, 2.39080559013;"{""type"": ""Point"", ""coordinates"": [2.390805590134452, 48.854124664630355]}";417.0;DEVE;;Jardin Cité Emile-Gallé;Cité Beauharnais;75.0;75011;Borne-fontaine;3.0;Non;Non;Non;Non;Oui;Oui;;Cite Beauharnais;111.0;4.0;0771;1;;CI;BEAUHARNAIS;0771-1;numnr;11.0;44.0;1
48.8424538548, 2.38822736599;"{""type"": ""Point"", ""coordinates"": [2.388227365992202, 48.842453854756094]}";523.0;DEVE;63;Bassin triangulaire;15 rue Albinoni;75.0;75012;Fontaine ornementale;1.0;;;;;;;;15 rue Albinoni;112.0;12.0;0140;15;;RUE;ALBINONI;0140-15;;12.0;46.0;0
48.8531370492, 2.38824478312;"{""type"": ""Point"", ""coordinates"": [2.3882447831184, 48.85313704924914]}";428.0;EDP;31;;197 boulevard Voltaire;75.0;75011;Wallace;1.0;Non;;Oui;Non;;;;197 boulevard Voltaire;111.0;11.0;9907;197;;BD;VOLTAIRE;9907-197;;11.0;44.0;1
48.8612084407, 2.39543374948;"{""type"": ""Point"", ""coordinates"": [2.395433749482658, 48.861208440667674]}";1334.0;DEVE;60-83;Père-Lachaise;8 boulevard de Ménilmontant , et 16 rue du Repos;75.0;75020;Borne-fontaine;24.0;Non;Non;Non;Non;Non;Oui;;8 bd de Menilmontant;120.0;4.0;6267;8;;BD;MENILMONTANT;6267-8;;20.0;79.0;1
48.868640418, 2.38987497186;"{""type"": ""Point"", ""coordinates"": [2.389874971862997, 48.86864041802652]}";1406.0;DVD;20/127;;3 Rue Sorbier;75.0;75020;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;3 Rue Sorbier;120.0;14.0;9029;3;;RUE;SORBIER;9029-3;;20.0;79.0;1
48.8392305909, 2.3907298818;"{""type"": ""Point"", ""coordinates"": [2.390729881800442, 48.83923059091918]}";546.0;DDEEES;;Marché Daumesnil;11 boulevard de Reuilly;75.0;75012;Borne marché;1.0;Non;Non;;;;;;11 boulevard de Reuilly;112.0;13.0;8174;11;;BD;REUILLY;8174-11;;12.0;46.0;0
48.877210082, 2.39259974106;"{""type"": ""Point"", ""coordinates"": [2.392599741064933, 48.877210082046055]}";1305.0;DVD;19/105;;Place des Fêtes;75.0;75019;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;pl des Fetes;119.0;14.0;3627;1;;PL;FETES;3627-1;numnr;19.0;75.0;1
48.8405989824, 2.39225673328;"{""type"": ""Point"", ""coordinates"": [2.392256733284726, 48.84059898237085]}";584.0;DVD;12/109;;183 Avenue Daumesnil;75.0;75012;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;183 Avenue Daumesnil;112.0;14.0;2584;183;;AV;DAUMESNIL;2584-183;;12.0;46.0;1
48.8571817594, 2.39322831238;"{""type"": ""Point"", ""coordinates"": [2.393228312376585, 48.85718175943993]}";446.0;DDEEES;;Marché Charonne;123 boulevard de Charonne;75.0;75011;Borne marché;1.0;Non;Non;;;;;;123 boulevard de Charonne;111.0;13.0;1887;123;;BD;CHARONNE;1887-123;;11.0;43.0;0
48.8567353819, 2.39408359953;"{""type"": ""Point"", ""coordinates"": [2.394083599534814, 48.856735381852225]}";443.0;DDEEES;;Marché Charonne;115 boulevard de Charonne;75.0;75011;Borne marché;1.0;Non;Non;;;;;;115 boulevard de Charonne;111.0;13.0;1887;115;;BD;CHARONNE;1887-115;;11.0;43.0;0
48.8732267672, 2.39625914678;"{""type"": ""Point"", ""coordinates"": [2.396259146782939, 48.873226767223755]}";1325.0;DEVE;;Jardin Pixérécourt;46 rue Pixérécourt;75.0;75020;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;46 rue Pixerecourt;120.0;4.0;7504;46;;RUE;PIXERECOURT;7504-46;;20.0;78.0;1
48.8591766315, 2.39992784176;"{""type"": ""Point"", ""coordinates"": [2.399927841760097, 48.85917663151963]}";1309.0;DEVE;;Jardin naturel;12 ter rue de Lesseps;75.0;75020;Borne-fontaine;2.0;Non;Non;Non;Non;Oui;Oui;;12 ter rue de Lesseps;120.0;4.0;5620;12;T;RUE;LESSEPS;5620-12T;;20.0;79.0;1
48.861504971, 2.40040160101;"{""type"": ""Point"", ""coordinates"": [2.400401601008708, 48.861504970998936]}";1344.0;DEVE;;jardin des Oiseaux;7 passage Stendhal;75.0;75020;Modèle spécifique;1.0;Non;Non;Non;;Oui;Oui;;7 passage Stendhal;120.0;7.0;9084;7;;PAS;STENDHAL;9084-7;;20.0;79.0;1
48.8651039941, 2.40098603476;"{""type"": ""Point"", ""coordinates"": [2.400986034757354, 48.86510399413932]}";1391.0;DDEEES;;Marché Belgrand;Rue de la Chine côté Gambetta;75.0;75020;Borne marché;1.0;Non;Non;;;;;;Rue de la Chine;120.0;13.0;2010;1;;RUE;CHINE;2010-1;numnr;20.0;79.0;0
48.8438072556, 2.40182355986;"{""type"": ""Point"", ""coordinates"": [2.401823559862454, 48.843807255599]}";592.0;DVD;12/120;;54 Boulevard Picpus;75.0;75012;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;54 Boulevard Picpus;112.0;14.0;7401;54;;BD;PICPUS;7401-54;;12.0;45.0;1
48.8490766449, 2.40243197688;"{""type"": ""Point"", ""coordinates"": [2.402431976876229, 48.84907664493024]}";1407.0;DVD;20/103;;32 Rue de Lagny;75.0;75020;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;32 Rue de Lagny;120.0;14.0;5266;32;;RUE;LAGNY;5266-32;;20.0;80.0;1
48.8475903252, 2.40303047672;"{""type"": ""Point"", ""coordinates"": [2.403030476721756, 48.847590325206205]}";567.0;DDEEES;;Marché Cours de Vincennes;44 Cours de Vincennes;75.0;75012;Borne marché;1.0;Non;Non;;;;;;44 crs de Vincennes;112.0;13.0;9850;44;;CRS;VINCENNES;9850-44;;12.0;45.0;0
48.8475628569, 2.40334484598;"{""type"": ""Point"", ""coordinates"": [2.403344845982415, 48.84756285685962]}";569.0;DDEEES;;Marché Cours de Vincennes;48 Cours de Vincennes;75.0;75012;Borne marché;1.0;Non;Non;;;;;;48 crs de Vincennes;112.0;13.0;9850;48;;CRS;VINCENNES;9850-48;;12.0;45.0;0
48.8462207543, 2.40385206253;"{""type"": ""Point"", ""coordinates"": [2.403852062525973, 48.8462207542749]}";493.0;DEVE;;cité Debergue;32 rue du Rendez-vous;75.0;75012;Borne-fontaine;2.0;Non;Non;Non;Non;Oui;Oui;;32 rue du Rendez vous;112.0;4.0;8137;32;;RUE;RENDEZ VOUS;8137-32;;12.0;45.0;1
48.8474911834, 2.40414962952;"{""type"": ""Point"", ""coordinates"": [2.404149629524781, 48.84749118343829]}";571.0;DDEEES;;Marché Cours de Vincennes;58 Cours de Vincennes;75.0;75012;Borne marché;1.0;Non;Non;;;;;;58 crs de Vincennes;112.0;13.0;9850;58;;CRS;VINCENNES;9850-58;;12.0;45.0;0
48.8332721355, 2.40404945977;"{""type"": ""Point"", ""coordinates"": [2.40404945977101, 48.83327213550818]}";595.0;DVD;12/116;;8 rue Joseph Chailley;75.0;75012;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;8 rue Joseph Chailley;112.0;14.0;5008;8;;RUE;JOSEPH CHAILLEY;5008-8;;12.0;45.0;1
48.8363259086, 2.40425658717;"{""type"": ""Point"", ""coordinates"": [2.404256587168986, 48.83632590856553]}";554.0;DDEEES;;Marché Poniatowski;264 avenue Daumesnil côté chaussée;75.0;75012;Borne marché;1.0;Non;Non;;;;;;264 av Daumesnil;112.0;13.0;2584;264;;AV;DAUMESNIL;2584-264;;12.0;45.0;0
48.844805253, 2.40522687476;"{""type"": ""Point"", ""coordinates"": [2.405226874757585, 48.844805252995094]}";515.0;EDP;38;;67 avenue de Saint-Mandé;75.0;75012;Wallace;1.0;Non;;Oui;Non;;;;67 avenue de Saint Mande;112.0;11.0;8682;67;;AV;SAINT MANDE;8682-67;;12.0;45.0;1
48.8474499729, 2.40490070431;"{""type"": ""Point"", ""coordinates"": [2.404900704308994, 48.84744997288859]}";499.0;EDP;8;;68 cours de Vincennes;75.0;75012;Borne-fontaine;1.0;Non;;Oui;Oui;;;;68 crs de Vincennes;112.0;4.0;9850;68;;CRS;VINCENNES;9850-68;;12.0;45.0;1
48.8777889655, 2.40528642611;"{""type"": ""Point"", ""coordinates"": [2.405286426112773, 48.87778896550522]}";1250.0;EDP;88;;19 boulevard Sérurier;75.0;75019;Wallace;1.0;Non;;Oui;Non;;;;19 boulevard Serurier;119.0;11.0;8939;19;;BD;SERURIER;8939-19;;19.0;75.0;1
48.8359227069, 2.40535473153;"{""type"": ""Point"", ""coordinates"": [2.405354731530962, 48.83592270689128]}";557.0;DDEEES;;Marché Poniatowski;272 avenue Daumesnil côté chaussée;75.0;75012;Borne marché;1.0;Non;Non;;;;;;272 av Daumesnil;112.0;13.0;2584;272;;AV;DAUMESNIL;2584-272;;12.0;45.0;0
48.847359857, 2.40564144642;"{""type"": ""Point"", ""coordinates"": [2.405641446418977, 48.84735985699443]}";575.0;DDEEES;;Marché Cours de Vincennes;74 Cours de Vincennes;75.0;75012;Borne marché;1.0;Non;Non;;;;;;74 crs de Vincennes;112.0;13.0;9850;74;;CRS;VINCENNES;9850-74;;12.0;45.0;0
48.8590068571, 2.40580600882;"{""type"": ""Point"", ""coordinates"": [2.405806008824504, 48.859006857116135]}";1369.0;DPA;79;Fontaine des Grès;Place des grès;75.0;75020;Fontaine ornementale;1.0;Non;Non;Oui;Non;;Non;non accessible;pl des gres;120.0;12.0;4324;1;;PL;GRES;4324-1;numnr;20.0;80.0;0
48.8387513816, 2.40635961306;"{""type"": ""Point"", ""coordinates"": [2.406359613060944, 48.83875138164489]}";489.0;DEVE;;Square Charles Péguy;21 rue Rottembourg;75.0;75012;Borne-fontaine;1.0;Non;Non;Non;Oui;Oui;Oui;;21 rue Rottembourg;112.0;4.0;8378;21;;RUE;ROTTEMBOURG;8378-21;;12.0;45.0;1
48.8725116254, 2.41290701305;"{""type"": ""Point"", ""coordinates"": [2.412907013049415, 48.87251162538926]}";1345.0;DEVE;;Jardin de la Dalle Fougères;rue Noisy-le-Sec;75.0;75020;Modèle spécifique;1.0;Non;Non;Non;;Oui;Oui;;rue Noisy le Sec;120.0;7.0;6801;1;;RUE;NOISY LE SEC;6801-1;numnr;20.0;78.0;1
48.8539654328, 2.41131852903;"{""type"": ""Point"", ""coordinates"": [2.411318529031024, 48.85396543278787]}";1410.0;DVD;20/115;;5 Avenue de la Porte de Montreuil;75.0;75020;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;5 Avenue de la Porte de Montreuil;120.0;14.0;7678;5;;AV;PORTE DE MONTREUIL;7678-5;;20.0;80.0;1
48.846079263, 2.41264751135;"{""type"": ""Point"", ""coordinates"": [2.412647511351379, 48.8460792629503]}";514.0;EDP;43;;30 rue Lamoricière;75.0;75012;Wallace;1.0;Non;;Oui;Non;;;;30 rue Lamoriciere;112.0;11.0;5306;30;;AV;LAMORICIERE;5306-30;;12.0;45.0;1
48.8844662236, 2.33829468443;"{""type"": ""Point"", ""coordinates"": [2.338294684428096, 48.88446622363322]}";1154.0;EDP;82;;Place des Abbesses;75.0;75018;Wallace;1.0;Non;;Oui;Non;;;;pl des Abbesses;118.0;11.0;0019;1;;PL;ABBESSES;0019-1;prob;0.0;0.0;1
48.8765262037, 2.28099734013;"{""type"": ""Point"", ""coordinates"": [2.280997340131038, 48.876526203658194]}";981.0;DEVE;;Square Alexandre et René Parodi;boulevard de l'Amiral Bruix;75.0;75016;Borne-fontaine;2.0;Non;Non;Non;Non;Oui;Oui;;bd de l Amiral Bruix;116.0;4.0;0279;1;;BD;AMIRAL BRUIX;0279-1;prob;0.0;0.0;1
48.8522354873, 2.40405973075;"{""type"": ""Point"", ""coordinates"": [2.404059730748606, 48.852235487311866]}";1356.0;EDP;97;;68 rue d'Avron;75.0;75020;Wallace;1.0;Non;;Oui;Non;;;;68 rue d Avron;120.0;11.0;0610;68;;RUE;AVRON;0610-68;prob;0.0;0.0;1
48.8888428004, 2.37928569712;"{""type"": ""Point"", ""coordinates"": [2.379285697124584, 48.888842800392254]}";1237.0;DEVE;;Square de la Place de Bitche;place de Bitche;75.0;75019;Borne-fontaine;1.0;Non;Non;Non;;Oui;Oui;;pl de Bitche;119.0;4.0;0989;1;;PL;BITCHE;0989-1;prob;0.0;0.0;1
48.8662375247, 2.31970189646;"{""type"": ""Point"", ""coordinates"": [2.319701896462411, 48.86623752467375]}";285.0;EDP;21;;2 avenue des Champs-Elysées;75.0;75008;Wallace;1.0;Non;;Oui;Non;;;;2 avenue des Champs Elysees;108.0;11.0;1733;2;;AV;CHAMPS ELYSEES;1733-2;prob;0.0;0.0;1
48.83226647, 2.34907224553;"{""type"": ""Point"", ""coordinates"": [2.34907224553008, 48.832266470025495]}";615.0;DEVE;;Square René-Le-Gall;43 rue Corvisart;75.0;75013;Borne-fontaine;6.0;Non;Non;Non;Non;Oui;Oui;;43 rue Corvisart;113.0;4.0;2355;43;;RUE;CORVISART;2355-43;prob;0.0;0.0;1
48.8664005464, 2.39019335334;"{""type"": ""Point"", ""coordinates"": [2.390193353339003, 48.866400546366734]}";1415.0;DVD;20/123;;78 Rue Elisa Borey;75.0;75020;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;78 Rue Elisa Borey;120.0;14.0;3184;78;;RUE;ELISA BOREY;3184-78;prob;0.0;0.0;1
48.8746610861, 2.30189793467;"{""type"": ""Point"", ""coordinates"": [2.301897934667759, 48.87466108607157]}";320.0;DVD;8/124;;Place Georges Guillaumin;75.0;75008;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;pl Georges Guillaumin;108.0;14.0;4133;1;;PL;GEORGES GUILLAUMIN;4133-1;prob;0.0;0.0;1
48.8561091409, 2.29787871234;"{""type"": ""Point"", ""coordinates"": [2.297878712343515, 48.856109140864696]}";258.0;DPA;36;Fontaine Champs de Mars- Joseph Bouvard;Bassin Place Jacques Rueff;75.0;75007;Fontaine ornementale;1.0;Non;Non;;Non;;Oui;récupérée de la DEVE octobre 2013;Bassin Place Jacques Rueff;107.0;12.0;4803;Bassin;;PL;JACQUES RUEFF;4803-Bassin;prob;0.0;0.0;0
